path,ok,ocr
G9107A085388120002A25953999104037000002_001_201809.jpg,True,MADELEINE DEFRANCE LA HAUTS GOOGLE STREET VIEW 2018 SEPT AVENUE DESFLEURS O BUNS VALENTINE LABB LYCEE
G9107A085388120002A25953999104037000002_002_201809.jpg,False,0 FRANCE 2018 PT
G9107A085658841002A07649121232996000001_001_201810.jpg,True,VENDRE
G9107A086386430001A16375999104985000005_001_201806.jpg,False,GOOGLE
G9107A086386430001A16375999104985000005_002_201806.jpg,False,Q X REDUIRE LE LATERAL PANNEAU RHONEALPES RGNE GOOGLE STREET VIEW JUIN 2018 COAN LAFAYETTE 17 LEBON PHILLPE BLATIN RUE S COTE D
G9107A086386430001A16375999104985000005_003_201806.jpg,False,RHONEALPES 18 S GOOGLE SE
G9107A086386430001A16375999104985000005_004_201806.jpg,False,RUE DU PONT NAUD 0 DE CLERMONTFERRAND RHONE ALPES AUVERGNE GOOGLE STREET VIEW JUIN 2018 LAFAYETTE COCS LEBON PHILLIPE BLATIN D 17 COTE
G9107A087100291013A16375051669478000006_001_201805.jpg,False,GOOGLE
G9107A087100291013A16375051669478000006_002_201805.jpg,False,MARTEL 9 RUE DU PUITS CLERMONTFERRAND RHIONE AUVERGNE ALPES GOOGLE STREET VIEW 2018 MAI OZDIG DES E
G9107A087100291013A16375051669478000006_003_201805.jpg,False,RUE DU PUITS MARTEL 9 RHONEALPES ERMONTFERRAND AUVERGNE GOOGLE S STREET VIEW MAI 2018 SON
G9107A087100291020A16375061640963000006_001_201806.jpg,False,DALOLE GOOGLE
G9107A087100291020A16375061640963000006_002_201806.jpg,True,LIERES RHONE AUVERGNE ALPES OOGLE STREET 2018 VIEW JUIN ALOUER SE LE
G9107A087100291020A16375061640963000006_003_201806.jpg,True,ONE ALPES 018 RALOUER
G9107A087100291025A16375111350171000004_001_201806.jpg,False,AUOUER LOEE GOOGLE
G9107A087100291025A16375111350171000004_002_201806.jpg,True,ALOUER D0A7312760
G9107A087455640004A18620879102546000003_001_201309.jpg,False,GOOGLE
G9107A087455640004A18620879102546000003_002_201309.jpg,False,LOIRE VIEW SEPT 2013 AYENDRE GOOGLE
G9107A087455640004A18620879102546000003_003_201309.jpg,False,IEW SEPT 2013 AYENDRE
G9107A087521240003A00889061217464000001_001_201805.jpg,True,BELLA BLUE RN A LOUER PE SYAGGE SA ISBIL LOGA COMATCUN OT AD 3 06 FOURNITURES 32 CECONES TEL O1 42133 1800 FAX 0142332300 M ILSO GOOGLE
G9107A087965460003A24610121233506000001_001_201810.jpg,False,DOS ORO 5 GOOG GOOGLE
G9107A087965460003A24610121233506000001_002_201810.jpg,False,TECKE CES REES US
G9107A087965460003A24610121233506000001_003_201810.jpg,False,
G9107A089095250007A06648049107385000001_001_201710.jpg,True,ALOUEN FONCIA GOOGLE DE DATE IMADE OCT 2017 O 2019 GOOALE
G9107A089095250007A06648049107385000001_002_201710.jpg,False,02018 GOOGLE E
G9107A089095250007A06648049107385000001_003_201710.jpg,True,LOUER FONCIA LONDAOM OZ 68 3L 54 51
G9107A089095250007A06648049107385000001_004_201710.jpg,False,OCT 2017 DD
G9107A089177861032A23830081471490000003_001_201805.jpg,False,ZIM SNACK SLE CUX LRCIYES LARKEI NON TUNC GOOGLE
G9107A089177861032A23830081471490000003_002_201805.jpg,True,NJUR CUM TPHONN L NELEN RS NORD PR OLA CEE AC DLV AVENDRE 1570220 10 CROT GOOGLE 6 5
G9107A089658490001A03808001245805000006_001_201811.jpg,False,GOOGLE
G9107A089658490001A03808001245805000006_002_201811.jpg,True,HERHONE ALPES 2018 V CIMM SUONOUE LOUER OAZEZ LON JG GOUMANDISE AUSAS NEOE  PL GOOGLE DATE RIMAAE O 2019 GOOALE FRANCE CONDITI DE NON
G9107A090284730001A24511039104621000002_001_201809.jpg,False,DODIG GUOOLE GOOGLE
G9107A090284730001A24511039104621000002_002_201809.jpg,False,
G9107A090342170004A21630001283818000003_001_201811.jpg,False,PE RESTARANTA PANOCANA E EUROPE RESITAURAT PTAO GOOGLE
G9107A090342170004A21630001283818000003_002_201808.jpg,True,A VENDRE CENTRIMMO 99 96 23 71 0A GOOGLE DATE LIMAGE 2018 2019 GOOALE FRA DE AOUT D
G9107A090756850001A21630809101234000003_001_201808.jpg,False,P TBSS GOOGLE
G9107A090756850001A21630809101234000003_002_201808.jpg,False,
G9107A090756850001A21630809101234000003_003_201808.jpg,False,
G9107A090924291019A03916121210579000002_001_201207.jpg,False,VINORE OREE T DO TS EZ GOOGLE DATE DE LIMAGE JUIL 2012 2019 CONDI FRANCE
G9107A090924291019A03916121210579000002_002_201207.jpg,True,COMTE VENDRE A ORPI CATNNE OET 76 82 8A O8 GOOGLE
G9107A090924291019A03916121210579000002_003_201207.jpg,False,
G9107A092574181000A14730091673600000001_001_201611.jpg,False,
G9107A092574181000A14730091673600000001_002_201611.jpg,True,EPICERIE FRUITS ET LEGUMES LONL CONTEN CIAL HORAIRES LOUTL D CE LOCL CONTECUL LOUN SAE SE ALIMENTATION DGIL GENERALE EPARGNE E LE SUR LOT ELMRADENSUN CAP GOOGLE
G9107A092574181000A14730091673600000001_003_201611.jpg,False,QUINAINE ONTN EPICERIE LEGUMES FRUITS ER HORAIRES ALIMENTATION GENERALE GOOGLE
G9107A092603721004A10810101320396000003_002_201808.jpg,False,ENOTE RANASTAC
G9107A092603721004A10810101320396000003_003_201808.jpg,False,SASE GSEE RANASTAD DLNUCO ATDENNES AEINZ
G9107A092909491003A02706071381071000002_002_201808.jpg,False,
G9107A092909491003A02706071381071000002_003_201808.jpg,False,
G9107A093021301003A11610021302165000006_001_201609.jpg,False,GOOGLE
G9107A093021301003A11610021302165000006_002_201609.jpg,False,EMIDLE ZOLA VE AUNEGNS RHENE ILLAC APES GOOGE 2016 STREET VIEW SEPL ENDRE CANSAOS SASE AUNILLAC GOOALE
G9107A094381370021A13330041617633000002_001_201804.jpg,False,
G9107A094381370021A13330041617633000002_002_201804.jpg,False,RUE TOLON 95
G9107A094381370021A13330041617633000002_003_201804.jpg,False,GOOGLE STREET VIEW 2018 AVL 25 RUE DE WILSON TESIDENT S CO MARSEILLE
G9107A094550180007A15010071207032000001_001_201710.jpg,False,COUSCOUS DO PALAS LE HA
G9107A094550180007A15010071207032000001_002_201710.jpg,True,TS RUE CLEMENT DESMASONS X GRANVILLE NOMANDIE GOOGLE LOUR POLO LGO STREET VIEW OCT 2017 NNNS E PE OCERNE HACREON JUIFS DES D924 DIZIES PARKING GE S
G9107A095504711017A14430101360433000001_002_201806.jpg,False,SS C S SOEU SE ORA ENON RONIN CREDIT MUTUEL UNIVERS B TOUT EST LBRE SERVICE BANCAIRE DUNEN IN AO SUNEES SANGUE CREDN MUTLE
G9107A095504711063A14430111375388000001_001_201806.jpg,False,GOOGLE
G9107A095504711063A14430111375388000001_002_201806.jpg,False,RUE COMMANDANT CHARCOT DU X PAYS INHNAZARE DE LA LOIRE GOOGLE SUREET VIEW 2018 S UN GOOG DMM RESION PLAGE
G9107A095504711063A14430111375388000001_003_201806.jpg,True,VENDEE
G9107A095504711063A14430111375388000001_004_201806.jpg,False,
G9107A095504711067A14430111375754000002_001_200809.jpg,False,GOOGLE
G9107A095504711067A14430111375754000002_002_200809.jpg,True,VIOLETTES 40 AVENUE DES PORNICHET PAYS DE LA LOIRE GOOGLE STREET 2008 VIEW SEPT CIEL ALTEE TALRANT MARINA
G9107A095504711067A14430111375754000002_003_200809.jpg,True,DES VIOLETTES 40 AVENUE PONICHET LOIRE PAYS DE LA GOOGLE STREET VIEW SEPT 2008 VENDEE VENDRE ORIBA GSS NO OSOETOON
G9107A095816520002A27830011283309000008_002_201808.jpg,False,TCACILS GOOGLE
G9107A096107361028A28630121264166000002_001_201809.jpg,False,TAZ GOOGLE
G9107A096107361028A28630121264166000002_002_201809.jpg,False,LORRAINE 15 RUE ALSACE POITIERS AQUITAINE NOUVELLE GOOGLE STREET VIEW 2018 SEPT GALERIE RIVAUD 2019 GOOS OUL
G9107A096265660001A11431011306112000003_002_201506.jpg,False,AL GO JO IAN
G9107A096265660001A11431011306112000003_003_201506.jpg,False,
G9107A096265660001A11431011306112000003_004_201506.jpg,False,
G9107A096265660001A11431011306112000003_005_201506.jpg,False,RILO SOE LOER IANY E TE
G9107A096265660001A11431011306112000003_006_201506.jpg,True,LOUER A WATOOL WULES GOOGLE
G9107A096289300001A07649999108292000004_001_201709.jpg,False,GOOGLE
G9107A096289300001A07649999108292000004_002_201709.jpg,True,SEPT 2017 CCO COOULE LOUER GOOGLE
G9107A096607010001A03437011333356000006_001_201804.jpg,False,GOOGLE
G9107A096607010001A03437011333356000006_002_201804.jpg,False,ENLEGCOS WEOTE GAAGLO VEDES ASB CAS GOOOE GOOGLE DATE LIMAGE 2018 2019 GOOALE DE O FRANCE COR AVR
G9107A096792331011A20612121347495000001_001_201805.jpg,False,GOOGLE
G9107A096792331011A20612121347495000001_002_201805.jpg,False,OND POINCARE ESCOTE DAZUR 2018 MAI GOOALE
G9107A096792331011A20612121347495000001_003_201805.jpg,False,
G9107A097038381000A02678051390442000002_001_201808.jpg,False,GOOGLE
G9107A097038381000A02678051390442000002_002_201808.jpg,True,GRANDE RUE USTESUR AUVERGNE RHONEALPES SYE GOOGLE VIEW STREET AOUT 2018 LOUER D HONU GUY S B 69 30 5 VALLEE TLATIVE DROME DIOIS
G9107A097038381000A02678051390442000002_003_201808.jpg,False,
G9107A097287110001A18435021283172000006_002_201806.jpg,False,OFFIC ND LUNHERS DU BUREAN CTOES LOSIN CROO OFIC
G9107A100082020005A17712041409394000001_001_201904.jpg,False,BURGER LIES SFO UNGER GOOGLE
G9107A100512980001A17808021252146000008_001_201805.jpg,False,OUER GOOGLE
G9107A100512980001A17808021252146000008_002_201805.jpg,False,X
G9107A100512980001A17808021252146000008_003_201805.jpg,True,AES OOGLE STREET VIEW 2018 MAI LOUER SNS
G9107A100512980001A17808021252146000008_004_201805.jpg,True,SRUE THIERS LEDEFRANCE PARIS GOOGLE STREET VIEW MAI 2018 REBD LOUER A DI SSUISS DATE 02019 CONDITIONS SIGNALER DE LIMAGE MAL FRANCE UN D
G9107A100747081000A22325071356033000004_001_201810.jpg,False,DE NT HEATED INORE GAGAOE GOOGLE
G9107A100747081000A22325071356033000004_002_201810.jpg,False,CT 2018 ES CEAT UE SE GOOLE DETS SON GOEA GOOALE
G9107A100747081000A22325071356033000004_003_201810.jpg,True,LECLERC 9 DU GEN NOUVELLEAQUITAINE DE 2018 OCT HBLI ML TLEES AVENDRE DS S SSO UTEN GOOGLE SDOS
G9107A100973190001A10920021279830000001_001_201810.jpg,False,DSTCEBUMION MGIEN ATOCOERUOL GOOGLE
G9107A100973190001A10920021279830000001_002_201810.jpg,False,CENMALE P DLSTRIBUTION ARIEG IMMO MGEN AUTOECOLE PUJOL
G9107A100973190001A10920021279830000001_003_201810.jpg,True,VENORE CENMRALE P DLSTRIBUTION
G9107A101198160001A02915021479702000002_001_201904.jpg,False,U GAUUND REBN DE LEGLUN OESLNNS DEPOEEL GOOGLE
G9107A101198160001A02915021479702000002_002_201904.jpg,True,COUNID OALL KEBE DE VENDRE LOCAUX TISAN 105 LIED 98 45 02 LOULANGES DISPONIBLES PATISSIER GOOGLE
G9107A101198160001A02915021479702000002_003_201904.jpg,False,48
G9107A101258850001A03437021296330000004_002_201804.jpg,False,DOUN
G9107A101376111001A03217081378219000004_001_201804.jpg,False,BAR CCHTENOS GOOGLE
G9107A101376111001A03217081378219000004_002_201804.jpg,True,AVENDRE ANDEE ORE AGENC ICENG CENIRAE CIA USDOS SOAE
G9107A101825961000A18310111246011000006_001_201306.jpg,False,BEAUTE UNSTITUT DE 16
G9107A101825961000A18310111246011000006_002_201306.jpg,False,G 5
G9107A101825961000A18310111246011000006_003_201306.jpg,False,ATBONE
G9107A101825961000A18310111246011000006_004_201306.jpg,False,16
G9107A101880890001A08595021332932000001_001_201811.jpg,False,GOOGLE
G9107A101880890001A08595021332932000001_002_201811.jpg,False,GOOGLE DAONG 60 DALE DE ZO16 D ZO1S FLANCE CONONIONS SIANAL IMAGS NOV
G9107A101880890001A08595021332932000001_003_201811.jpg,False,GOOGLE DATE DE IMAGE 2018 NOV
G9107A101936540002A27825021338457000001_002_201805.jpg,False,OA ORE SNDPE RESTAURANT BRIZTROPIKAL
G9107A102057180001A25430021800098000002_001_201409.jpg,False,GOOGLE
G9107A102057180001A25430021800098000002_002_201409.jpg,False,75H IRNZOOMUNOWN SAOOOTHANCYIAA 7029606 6 1800183 9OY 91 99 INTDATAMEMAS BA T E HENRI LEPAGE LE GRAND EST Y GOOGLE STREET VIEW SEPT 2014 MALZEVILL DINGOOGLE DE RUE RID
G9107A102057180001A25430021800098000002_003_201409.jpg,True,Y GE 2014 SEPT LOUER FONCIA GOOGLE LIMAGE CONDITIO DATE DE C 2019 FRANCE
G9107A102296541004A15020121458862000002_002_201209.jpg,False,LENDUPIN GIMAZANE
G9107A102296541004A15020121458862000002_003_201209.jpg,False,WENNA GIMAZANE OOSOONEA
G9107A102296541004A15020121458862000002_004_201209.jpg,False,HIN GOOGLE
G9107A102326401001A11721091437251000001_002_201805.jpg,False,SOR E SAE CES R OGL
G9107A102614241001A10920021289202000003_001_201210.jpg,False,GOOGLE
G9107A102614241001A10920021289202000003_002_201210.jpg,False,RRSONE GOOGLE
G9107A102614241001A10920021289202000003_003_201210.jpg,False,RUE DE TIVOLI SALN GIRONS OCCITANIE GOOGLE SUREET VIEW 2012 OCL DI DATE 2019 FRANCE SIONALER DROB LMAGE OAL CONDMONS
G9107A102974900001A03404021396884000007_001_201804.jpg,False,GOOGLE
G9107A102974900001A03404021396884000007_002_201804.jpg,False,OS T 2018 VL ONA RAS O
G9107A102974900001A03404021396884000007_003_201804.jpg,True,035 AVENUE SOULAS DU PERE ONTPELLIER OCCITANIE GOOGLE STREET VIEW 2018 AVL 01S GOONL LOCATION RANEACION CENUZA CATO 2 LON 1085 S T MARES HENR NUE GOOA LE
G9107A104029720001A07679969106158000005_001_201810.jpg,False,GOOGLE
G9107A104029720001A07679969106158000005_002_201810.jpg,False,PEROUSE RUE LA HAVRE NORMANDIE GOOGLE STREET VIEW 2018 OCT E IAVY BAR JLO  DU LLANOTE DATE LIMAGE 21 DE OCI
G9107A104056690001A07679001334898000004_001_201810.jpg,False,GOOGLE
G9107A104056690001A07679001334898000004_002_201810.jpg,False,OE 80 U9 CAOG GOOGLE
G9107A104438160001A06243011467911000002_001_201805.jpg,False,GOOGLE
G9107A104438160001A06243011467911000002_002_201805.jpg,False,CRBAIT DU NORD CROAIT
G9107A104545551001A18010039100030000003_001_201806.jpg,False,COS TATAST KEBAB RESTAURANT AES MHNN COEES DAN GOCA
G9107A104651781042A17510101389454000003_001_201904.jpg,True,NUNG UNULEVEN TUE NO BS GOOGLE
G9107A104651781042A17510101389454000003_002_201807.jpg,True,12 RUE PYRAMIDES DES LLE DEFRANCE PARIS GOOGLE STREET VIEW JUIL 2018 SO ILE LOUER A SIE SSOL PHILAE AGENCE 94 06 80 03 01 CF GLE
G9107A104651781042A17510101389454000003_003_201807.jpg,True,12 RUE DES PYRAMIDES ILEDEFRANCE PARIS GOOGLE STREET VIEW JUIL 2018 GEO ALOUER LSA PUAE AGENCE 06 80 03 94 01 GALERIE CITY VISI DATE DE LIMAGE 2019 FRANCE CONDITIONS SIGNALER C UN
G9107A105007260003A10920101714076000001_001_201406.jpg,True,IMPASSE ARNAUD DANIEL X TOULOUSE OCCITANIE GOOGLE STREET VIEW 2014 JUIN
G9107A105007260003A10920101714076000001_002_201406.jpg,True,DANIEL IMPASSE ARNAUD TOULOUSE OCCITANIE GOOGLE STREET VIEW JUIN 2014
G9107A105224541000A03334121606327000002_002_201407.jpg,False,
G9107A105224541000A03334121606327000002_003_201407.jpg,False,
G9107A105227800001A28610031234139000006_001_201808.jpg,False,GOOGLE
G9107A105227800001A28610031234139000006_002_201808.jpg,False,GOOGLE
G9107A105227800001A28610031234139000006_003_201808.jpg,False,GOOGLE
G9107A105881180001A03437031266375000002_002_201804.jpg,False,F A PHARMACIE T PRINCIPALE GOOGLE
G9107A105881180001A03437031266375000002_003_201804.jpg,True,AGENCE TER A LOUER OA 67 99 M GENCETEN MBUE T O
G9107A105881180001A03437031266375000002_004_201804.jpg,False,OUEN RDN AMANN PHARMACIE MINCAIE PRINCIPALE LOO TAEAC CLO GOOGLE
G9107A106318520002A26010039103095000003_002_201808.jpg,True,LACOAGE LOUER RABEN
G9107A106318520002A26010039103095000003_003_201808.jpg,False,
G9107A106489210001A03404031301799000006_002_201606.jpg,False,INO BALATUM ROSMOS STE ITE TE LES VE
G9107A106908860001A13436031325632000002_002_201607.jpg,False,LLIER OCCITANIE DOGLE TREET VIEW JUIN 2016 GUDGE 18 NS ENADE DE COURS RUE TOLRAS GOOGLE
G9107A106908860001A13436031325632000002_003_201607.jpg,False,18 RUE DU GENERAL MAUREILHAN X OCCITANIE MONTPELLIER GOOGLE STREET VIEW JUIN 2016 ROMENADE DE MAGNOLLIA 16 MAUREILHA SS COURS E GAMBETTA TOLRAS CHAPTA RYS
G9107A106908860001A13436031325632000002_004_201607.jpg,False,016 LOT LINC BO 18 GOOGLE
G9107A106908860001A13436031325632000002_005_201607.jpg,False,TPELLIER OCCITANIE GOOGLE STREET VIEW JUIN 2016 DE MAGNOLIA 18 RUE DU
G9107A106980180001A11438039100157000004_002_201808.jpg,False,B ECO
G9107A106980180001A11438039100157000004_003_201808.jpg,False,2018 DUT IECO OLATEN SCO UATOE COOOTE S CMCOED O GOOGLE
G9107A106980180001A11438039100157000004_004_201808.jpg,False,EET VIEW AOUT 2018 IE TURE SPECIALISTE ISOLATION GOOGLE THERMIQUE
G9107A106984091003A03459091511367000002_001_201806.jpg,False,
G9107A106984091003A03459091511367000002_002_201806.jpg,False,25
G9107A106984091003A03459091511367000002_003_201806.jpg,True,VENDU AO SSSS OAS7
G9107A107205320001A28610031346123000004_001_201808.jpg,False,GOOGLE
G9107A107205320001A28610031346123000004_002_201808.jpg,False,VINORE ORE
G9107A107205611000A06309131203924000001_001_201709.jpg,False,REANES AEGTTE OGLE TREET VIEW SEPT 2017 CNGAD S O CTR CLER GOOGLE
G9107A107358360001A26311999104983000002_001_201408.jpg,True,TLOUER GOOGLE
G9107A107358360001A26311999104983000002_002_201408.jpg,True,LOUED MSS2 GOOGLE DARE BOUT 201 2O19 GOOALE FRANCE CONDIONS MMAOE
G9107A107404590001A06427039102523000001_001_201304.jpg,False,FONCA TENORE GOOGLE
G9107A107404590001A06427039102523000001_002_201304.jpg,False,FONCIA
G9107A107404590001A06427039102523000001_003_201304.jpg,False,FONCIA
G9107A107598761005A18010121210278000002_001_201101.jpg,False,
G9107A107598761005A18010121210278000002_002_201101.jpg,False,
G9107A107598761005A18010121210278000002_003_201101.jpg,False,GOOGLE
G9107A107782140001A16114031368842000002_001_201805.jpg,True,LOUER NHR TTAZN GOOGLE
G9107A107782140001A16114031368842000002_002_201805.jpg,True,SRUE HORACE VENT X JNSYRONE BSCEFANCE CCOSE 2O SUBAT ASW DEL A LOER NUNMR MNIA DERMEENS DRIN SUPER C DLSR GOOGLE
G9107A108882910001A10640041288639000005_002_201710.jpg,False,X NSERRERS NENDRE E STSES SS  GROTB 51 GOOGE DS LE LCOAE GOOGLE
G9107A109657811001A01139121226543000006_001_200808.jpg,False,
G9107A109657811001A01139121226543000006_002_200808.jpg,False,
G9107A109913070001A17171041403743000002_002_201807.jpg,True,GOOU COICL OOGIO ACO GOUGLE 5 LOUER GOOGE GOOGLE
G9107A110079730001A15930039107779000002_001_200804.jpg,False,
G9107A110079730001A15930039107779000002_002_200804.jpg,False,GOALE
G9107A110350610001A07478041222530000002_002_201806.jpg,True,ONE ALPES 018 NVEND
G9107A110428280004A28612901329382000006_001_201209.jpg,False,GOOGLE
G9107A110428280004A28612901329382000006_002_201209.jpg,False,GOOGLE STREET 2012 VIEW SEPT D1A7 RDEAU
G9107A110428280004A28612901329382000006_003_201209.jpg,False,SEPT 2012 W GDOGLO OROT GOOCLO CON
G9107A111366420001A11431041270925000001_001_201804.jpg,False,GOOGLE
G9107A111366420001A11431041270925000001_002_201804.jpg,False,S LAFORET OSSOSOL
G9107A111406740001A08359041279986000006_001_201308.jpg,False,GOOGLE
G9107A111406740001A08359041279986000006_002_201308.jpg,False,LE MADAGASCAR COMTE OURGOGNEFRANCHE OGLE AOUT 2013 REET VIEW T MARCHE GOOG DAOIS GOOGLE DATE DE LIMAGE
G9107A112068710001A37537929100008000002_001_201806.jpg,False,COIFFEUR LA GARE DE LON PATISSIER BOULANGER  GOOGLE
G9107A112068710001A37537929100008000002_002_201806.jpg,False,AENRE
G9107A112068710001A37537929100008000002_003_201806.jpg,True,COD AVENDE GARE COIFFEUR DE LA 1OE 9E RELLE PATISSIER BOULANGER O SYN  EREEWC EUT T GOOGLE
G9107A112069751007A37537091751821000003_001_201807.jpg,False,JUIL STREET VIEW 2018 S ATRET O 0541190
G9107A112069751007A37537091751821000003_002_201807.jpg,False,STREET VIEW JUIL 2018 VILLA PRIVEE RAAEE
G9107A112070120001A37537991364526000003_001_201806.jpg,False,MICHON S AEL LD PEINTURE REVETEM BARRISOL SUREU MINGUN RAVALEM TON GAROEGS DESSE DLS GOOGLE G
G9107A112070120001A37537991364526000003_002_201806.jpg,False,OUTE LE JAP YONNAIS T GOOGLE DIN
G9107A112070120001A37537991364526000003_003_201806.jpg,False,GOOGE UXONS LE JAP YONNAIS GOOGLE
G9107A112070120001A37537991364526000003_004_201806.jpg,True,LOCANON DE VACANCES PASOENA 02 51 15 35 D
G9107A112070120001A37537991364526000003_005_201806.jpg,False,
G9107A112090570003A13821041324938000003_001_201810.jpg,False,PT INT RETOUCHE GOOGLE
G9107A112090570003A13821041324938000003_002_201810.jpg,False,29 RUE CHAMPS ELYSEES DES GRENOBLE AUVERGNERHONEALPES GOOGLE STREET VIEW OCT 2018 CSS P CONONTEN INT UTOOE CNEE SSNNEES RETOUCHE AA80 CENTRE ATES PUBLIQUES ES NES SW T NOL SANCT
G9107A112090570003A13821041324938000003_003_201810.jpg,False,COISG COON UN OEO SGOONE
G9107A112090570003A13821041324938000003_004_201810.jpg,False,CEOTEEICS
G9107A112161321023A13330101383750000001_001_201806.jpg,False,GOOGLE
G9107A112161321023A13330101383750000001_002_201806.jpg,False,9 E 8 VNEIE SSAE
G9107A112496880002A09324881219121000001_001_201805.jpg,False,108 RUE SAINT MAUR NEDEFRANCE PARIS GOOGLE VIEW STREET MAI 2018 ORAND FLCOULEU NOLIOS NOUVEAU CASINO MENTIER
G9107A112496880002A09324881219121000001_002_201805.jpg,False,ILLEDEFRANCE PARIS GOOGLE STREET VIEW 2018 MAI RACOVLEU RIOWL ORIOO LENOST ORAND VROVA GOOALE NOUVEAM CASINO
G9107A112496880002A09324881219121000001_003_201805.jpg,False,S LATSSET R OAOONAS GOOGN
G9107A112593810001A07649049109263000005_001_201707.jpg,False,GOOGLE
G9107A112593810001A07649049109263000005_002_201707.jpg,True,CGE AVENDRE LINTOT DENS O225 GOOGLE E
G9107A112593810001A07649049109263000005_003_201707.jpg,False,COBINETINTOT 4295 98 35 02
G9107A112735840001A10642049101067000002_001_201807.jpg,False,GOOGLE
G9107A112735840001A10642049101067000002_002_201807.jpg,True,A VENDRE DASSS O
G9107A112740530002A10222049107030000001_001_201810.jpg,False,ZE RAS GOOGLE
G9107A112740530002A10222049107030000001_002_201810.jpg,True,ROBERT VENDRE GOAOMN OZTO SORCIN
G9107A113051550003A09324041385923000001_001_201805.jpg,False,GOOGLE
G9107A113051550003A09324041385923000001_002_201805.jpg,True,CEOIBGTOGLE 018 ALOUER GOOGIE TROTSGOOGLE GOOGLE DATE DE LIMAGE 2018 MAI C 2019 FRAN
G9107A113051550003A09324041385923000001_003_201805.jpg,False,32 RUE KERIVIN BREST BRETAGNE SH GOOGLE STREET VIEW MAI 2018 OROLA GOOALLE CHAMADE LA IDIOS KOLS COMMERCIAL COALE
G9107A113051550004A09324041385929000001_001_201805.jpg,False,GOOGLE
G9107A113051550004A09324041385929000001_002_201805.jpg,False,AA 32 RUE KERIVIN BREST BRETAGNE GOOGLE 2018 STREET VIEW MAI CHAMADE LA DIOS COMMERCIAL RAURES
G9107A113051550004A09324041385929000001_003_201805.jpg,False,
G9107A113051550004A09324041385929000001_004_201805.jpg,False,
G9107A113074231001A15974091419658000002_001_201807.jpg,False,GOOGLE
G9107A113074231001A15974091419658000002_002_201807.jpg,False,RUE JULES GUESDE HAUTS DEFRANCE ERQUE GOOGLE JUIL 2018 STREET VIEW
G9107A113074231001A15974091419658000002_003_201807.jpg,False,179 RUE JULES GUESDE DUNKERQUE HAUTSDEFRANCE GOOGLE 2018 STREET VIEW JUIL SIGA FUE NES MATCH NRACOR
G9107A113804761005A03708081408029000003_002_201605.jpg,False,0 CENTRE VAL DE LOIRE MAI 2016 N
G9107A113804761005A03708081408029000003_003_201605.jpg,False,SSAN ENORE
G9107A113804761005A03708081408029000003_004_201605.jpg,False,
G9107A113804761024A03708101201623000001_001_201804.jpg,False,ON
G9107A113804761024A03708101201623000001_002_201804.jpg,True,LOUER A CASACIE SUG TLN ON GOOGLE DATE DE LIMAGE 2018 2019 FRAN AVL
G9107A113804761024A03708101201623000001_003_201804.jpg,False,TINE E LOIRE 2018 AVL URB DOE COUR DO VILTE ST MARTIN PLACT PIU MERESU HOTEL VILLE GARE SNICE CC COD GOOGLE DATE DE LIMAGE 21
G9107A113804761024A03708101201623000001_004_201804.jpg,True,LOURS CENTREVAL DE LOLRE GOOGLE STREET VIEW 2018 AVL BOLOE LOIRE 25 PLACE GONN VE NEURS AGDON DISTOIRE TOURS E
G9107A113804761024A03708101201623000001_005_201804.jpg,False,TOURS CENTREVAL OE LOLRE GOOGLE STREET JUIL VIEW 2017 SS LOIRE 25 PLACE NEURS HISTOIRE S E IN OLLES DATE DE LIMAGE C 2019 FRANCE CONDITI
G9107A113804761042A03708101317699000002_001_201803.jpg,False,GOOGLE
G9107A113804761042A03708101317699000002_002_201803.jpg,False,164 RUE VICTOR HUGO CENTREVAL TOURS DE LOIRE GOOGLE STREET VIEW 2018 MARS O LIN AE AL DLOB
G9107A114331981002A05759061331558000001_001_201809.jpg,False,GOOGLE
G9107A114331981002A05759061331558000001_002_201604.jpg,True,LOUER GOONL CRO GOOGLE
G9107A114331981002A05759061331558000001_003_201604.jpg,False,
G9107A114720090001A14930039106937000004_002_201905.jpg,False,ANENDRE CATN A OXAE BLES D
G9107A114720090001A14930039106937000004_003_201905.jpg,True,VENDU TEAE EANE
G9107A200205710008A21521051540896000004_001_201708.jpg,False,GOOGLE
G9107A200205710008A21521051540896000004_002_201708.jpg,False,OUEE  S GOOGLE
G9107A200205710008A21521051540896000004_003_201708.jpg,True,AUDIT DE RISQUE UX AOUT 2017 LOUER MMORLECOM VEN DULAND T LULLUND 35076969 C P E LA ANJALLAY GOOGLE
G9107A200205710008A21521051540896000004_004_201708.jpg,False,SEE 73A83 2Y 125 16H 106 AZTIDATAIMOLESM LOE CORE 86 SDLAE PB50ZZ66 CE LICO OG TOP GOOALE
G9107A200228950002A17893081414752000001_001_201804.jpg,True,RUT ALOUETIES GOOGLE
G9107A200549740005A11530101382730000002_002_201604.jpg,True,18 ALOUER GARAGES BLOL URURLOURE VOULE CAANENL E23161A57
G9107A200549740005A11530101382730000002_003_201604.jpg,False,ARUEN UOE D E
G9107A200600130002A07787051437095000002_002_201905.jpg,True,THABITAT DE RENOVATION ENTRETIEN DEPANNAGE FVP ZINGUERIE COUVERTURE CHAUFLAGE SANITAIRE CARRELAGE PEINTURE ELECTRICITE PLOMBERIE AA Z VENOPE OALET ANOTSS
